target_id	length	eff_length	est_counts	tpm
CCDS57028.1|Mm108|chr16	426	175.091	0	0
CCDS57029.1|Mm108|chr16	1257	962.931	0	0
CCDS57030.1|Mm108|chr16	2652	2357.93	0	0
CCDS57031.1|Mm108|chr16	3909	3614.93	0	0
CCDS57032.1|Mm108|chr16	918	623.998	0	0
CCDS57033.1|Mm108|chr16	876	581.998	0	0
CCDS57035.1|Mm108|chr16	1011	716.931	0	0
CCDS57036.1|Mm108|chr16	204	45.5394	0	0
CCDS57037.1|Mm108|chr16	237	57.9217	0	0
CCDS57038.1|Mm108|chr16	1323	1028.93	0	0
CCDS57039.1|Mm108|chr16	1002	707.931	0	0
CCDS57041.1|Mm108|chr17	1788	1493.93	0	0
CCDS57042.1|Mm108|chr17	342	106.779	0	0
CCDS57043.1|Mm108|chr17	342	106.779	0	0
CCDS57044.1|Mm108|chr17	1170	875.931	0	0
CCDS57045.1|Mm108|chr17	1200	905.931	0	0
CCDS57046.1|Mm108|chr17	2571	2276.93	0	0
CCDS57051.1|Mm108|chr17	1314	1019.93	0	0
CCDS57052.1|Mm108|chr17	1461	1166.93	0	0
CCDS57054.1|Mm108|chr17	1986	1691.93	0	0
CCDS57055.1|Mm108|chr17	357	120.505	0	0
CCDS57056.1|Mm108|chr17	600	307.508	0	0
CCDS57057.1|Mm108|chr17	411	165.454	0	0
CCDS57058.1|Mm108|chr17	2184	1889.93	0	0
CCDS57061.1|Mm108|chr17	789	494.998	0	0
CCDS57062.1|Mm108|chr17	957	662.998	0	0
CCDS57063.1|Mm108|chr17	1248	953.931	0	0
CCDS57064.1|Mm108|chr17	741	446.998	0	0
CCDS57065.1|Mm108|chr17	2025	1730.93	0	0
CCDS57066.1|Mm108|chr17	1575	1280.93	0	0
CCDS57067.1|Mm108|chr17	1245	950.931	0	0
CCDS57068.1|Mm108|chr17	1233	938.931	0	0
CCDS57069.1|Mm108|chr17	258	52.0202	0	0
CCDS57070.1|Mm108|chr17	735	440.998	0	0
CCDS57071.1|Mm108|chr17	729	434.998	0	0
CCDS57072.1|Mm108|chr17	3369	3074.93	563583	4770.5
CCDS57073.1|Mm108|chr17	3411	3116.93	96.3374	0.804468
CCDS57074.1|Mm108|chr17	1089	794.931	2	0.065485
CCDS57075.1|Mm108|chr17	933	638.998	0	0
CCDS57076.1|Mm108|chr17	648	354.157	0	0
CCDS57077.1|Mm108|chr17	4821	4526.93	298130	1714.13
CCDS57078.1|Mm108|chr17	1125	830.931	0	0
CCDS57079.1|Mm108|chr17	879	584.998	0	0
CCDS57080.1|Mm108|chr17	639	345.157	0	0
CCDS57081.1|Mm108|chr17	939	644.998	0	0
CCDS57082.1|Mm108|chr17	939	644.998	0	0
CCDS57083.1|Mm108|chr17	354	117.73	0	0
CCDS57084.1|Mm108|chr17	252	46.7137	0	0
CCDS57085.1|Mm108|chr17	345	109.559	0	0
CCDS57086.1|Mm108|chr17	207	47.6822	0	0
CCDS57087.1|Mm108|chr17	315	97.0249	0	0
CCDS57088.1|Mm108|chr17	276	66.799	0	0
CCDS57089.1|Mm108|chr17	258	52.0202	0	0
CCDS57090.1|Mm108|chr17	258	52.0202	0	0
CCDS57091.1|Mm108|chr17	243	50.2726	0	0
CCDS57092.1|Mm108|chr17	450	184.034	0	0
CCDS57093.1|Mm108|chr17	354	117.73	0	0
CCDS57094.1|Mm108|chr17	264	57.3217	0	0
CCDS57095.1|Mm108|chr17	579	287.297	0	0
CCDS57096.1|Mm108|chr17	1383	1088.93	0	0
CCDS57097.1|Mm108|chr17	306	90.2726	0	0
CCDS57099.1|Mm108|chr17	726	431.998	0	0
CCDS57100.1|Mm108|chr17	1158	863.931	0	0
CCDS57101.1|Mm108|chr17	3309	3014.93	0	0
CCDS57103.1|Mm108|chr17	4506	4211.93	0	0
CCDS57104.1|Mm108|chr17	1269	974.931	0	0
CCDS57105.1|Mm108|chr17	492	214.279	0	0
CCDS57107.1|Mm108|chr17	1914	1619.93	0	0
CCDS57109.1|Mm108|chr17	1398	1103.93	0	0
CCDS57112.1|Mm108|chr17	4488	4193.93	0	0
CCDS57113.1|Mm108|chr17	4524	4229.93	0	0
CCDS57114.1|Mm108|chr18	1314	1019.93	0	0
CCDS57115.1|Mm108|chr18	1677	1382.93	0	0
CCDS57116.1|Mm108|chr18	1164	869.931	0	0
CCDS57117.1|Mm108|chr18	3171	2876.93	0	0
CCDS57118.1|Mm108|chr18	288	77.4989	0	0
CCDS57119.1|Mm108|chr18	1674	1379.93	7135	134.579
CCDS57120.1|Mm108|chr18	2400	2105.93	0	0
CCDS57121.1|Mm108|chr18	3768	3473.93	0	0
CCDS57122.1|Mm108|chr18	792	497.998	0	0
CCDS57124.1|Mm108|chr18	2898	2603.93	0	0
CCDS57125.1|Mm108|chr18	4071	3776.93	0	0
CCDS57126.1|Mm108|chr18	7719	7424.93	0	0
CCDS57127.1|Mm108|chr18	1443	1148.93	0	0
CCDS57128.1|Mm108|chr19	1440	1145.93	0	0
CCDS57129.1|Mm108|chr19	2262	1967.93	0	0
CCDS57130.1|Mm108|chr19	1095	800.931	0	0
CCDS57131.1|Mm108|chr19	1200	905.931	0	0
CCDS57132.1|Mm108|chr19	5112	4817.93	0	0
CCDS57133.1|Mm108|chr19	4512	4217.93	0	0
CCDS57134.1|Mm108|chr19	1797	1502.93	0	0
CCDS57135.1|Mm108|chr19	1572	1277.93	0	0
CCDS57137.1|Mm108|chr19	1035	740.931	0	0
CCDS57138.1|Mm108|chr19	939	644.998	0	0
CCDS57139.1|Mm108|chr19	1104	809.931	0	0
CCDS57143.1|Mm108|chr19	1212	917.931	0	0
CCDS57144.1|Mm108|chr19	2382	2087.93	0	0
CCDS57145.1|Mm108|chr19	3066	2771.93	0	0
CCDS57146.1|Mm108|chr19	5049	4754.93	3	0.0164217
CCDS57147.1|Mm108|chr19	204	45.5394	0	0
CCDS57148.1|Mm108|chr19	1425	1130.93	0	0
CCDS57149.1|Mm108|chr19	537	256.53	0	0
CCDS57151.1|Mm108|chr2	2214	1919.93	0	0
CCDS57152.1|Mm108|chr2	2928	2633.93	0	0
CCDS57153.1|Mm108|chr2	552	267.232	0	0
CCDS57154.1|Mm108|chr2	2730	2435.93	0	0
CCDS57155.1|Mm108|chr2	2973	2678.93	0	0
CCDS57156.1|Mm108|chr2	1530	1235.93	0	0
CCDS57157.1|Mm108|chr2	1596	1301.93	0	0
CCDS57158.1|Mm108|chr2	1842	1547.93	2	0.0336294
CCDS57159.1|Mm108|chr2	2118	1823.93	0	0
CCDS57160.1|Mm108|chr2	387	142.98	0	0
CCDS57161.1|Mm108|chr2	321	96.3589	0	0
CCDS57162.1|Mm108|chr2	834	539.998	0	0
CCDS57163.1|Mm108|chr2	876	581.998	0	0
CCDS57164.1|Mm108|chr2	813	518.998	0	0
CCDS57165.1|Mm108|chr2	1656	1361.93	0	0
CCDS57166.1|Mm108|chr2	2376	2081.93	0	0
CCDS57167.1|Mm108|chr2	585	292.718	0	0
CCDS57168.1|Mm108|chr2	2109	1814.93	0	0
CCDS57169.1|Mm108|chr2	489	211.302	0	0
CCDS57170.2|Mm108|chr2	7002	6707.93	0	0
CCDS57172.1|Mm108|chr2	3357	3062.93	0	0
CCDS57173.1|Mm108|chr2	3321	3026.93	0	0
CCDS57174.1|Mm108|chr2	681	387.157	0	0
CCDS57175.1|Mm108|chr2	1899	1604.93	0	0
CCDS57176.1|Mm108|chr2	3036	2741.93	0	0
CCDS57177.1|Mm108|chr2	2604	2309.93	0	0
CCDS57178.1|Mm108|chr2	2709	2414.93	0	0
CCDS57179.1|Mm108|chr2	930	635.998	0	0
CCDS57180.1|Mm108|chr2	2097	1802.93	0	0
CCDS57181.1|Mm108|chr2	1269	974.931	0	0
CCDS57182.1|Mm108|chr2	339	103.965	0	0
CCDS57183.1|Mm108|chr2	1308	1013.93	0	0
CCDS57184.1|Mm108|chr2	1140	845.931	0	0
CCDS57185.1|Mm108|chr2	3276	2981.93	0	0
CCDS57187.1|Mm108|chr2	390	145.687	0	0
CCDS57188.1|Mm108|chr2	3600	3305.93	0	0
CCDS57189.1|Mm108|chr2	3525	3230.93	0	0
CCDS57190.1|Mm108|chr2	393	148.557	0	0
CCDS57193.1|Mm108|chr2	1497	1202.93	0	0
CCDS57197.1|Mm108|chr2	1497	1202.93	0	0
CCDS57198.1|Mm108|chr2	1458	1163.93	0	0
CCDS57199.1|Mm108|chr2	417	171.072	0	0
CCDS57201.1|Mm108|chr2	195	45.572	0	0
CCDS57202.1|Mm108|chr2	1077	782.931	0	0
CCDS57205.1|Mm108|chr2	2550	2255.93	0	0
CCDS57206.1|Mm108|chr3	720	425.998	0	0
CCDS57207.1|Mm108|chr3	780	485.998	0	0
CCDS57208.1|Mm108|chr3	390	145.687	0	0
CCDS57209.1|Mm108|chr3	1782	1487.93	0	0
CCDS57210.1|Mm108|chr3	2697	2402.93	0	0
CCDS57211.1|Mm108|chr3	2433	2138.93	0	0
CCDS57212.1|Mm108|chr3	2352	2057.93	0	0
CCDS57214.1|Mm108|chr3	1206	911.931	0	0
CCDS57215.1|Mm108|chr3	3012	2717.93	0	0
CCDS57216.1|Mm108|chr3	852	557.998	0	0
CCDS57217.1|Mm108|chr3	333	98.962	0	0
CCDS57219.1|Mm108|chr3	807	512.998	0	0
CCDS57220.1|Mm108|chr3	2907	2612.93	0	0
CCDS57221.1|Mm108|chr3	2871	2576.93	0	0
CCDS57222.1|Mm108|chr3	2877	2582.93	0	0
CCDS57223.1|Mm108|chr3	747	452.998	0	0
CCDS57224.1|Mm108|chr3	315	97.0249	0	0
CCDS57225.1|Mm108|chr3	231	58.0011	0	0
CCDS57226.1|Mm108|chr3	231	58.0011	0	0
CCDS57227.1|Mm108|chr3	378	136.393	0	0
CCDS57228.1|Mm108|chr3	297	85.0033	0	0
CCDS57229.1|Mm108|chr3	297	85.0033	0	0
CCDS57230.1|Mm108|chr3	1083	788.931	0	0
CCDS57231.1|Mm108|chr3	1098	803.931	0	0
CCDS57232.1|Mm108|chr3	1098	803.931	0	0
CCDS57233.1|Mm108|chr3	1407	1112.93	0	0
CCDS57234.1|Mm108|chr3	843	548.998	0	0
CCDS57235.1|Mm108|chr3	843	548.998	0	0
CCDS57236.1|Mm108|chr3	996	701.931	0	0
CCDS57237.1|Mm108|chr3	1677	1382.93	0	0
CCDS57238.1|Mm108|chr3	747	452.998	6.36477	0.365702
CCDS57239.1|Mm108|chr3	414	168.307	39.6352	6.12943
CCDS57240.1|Mm108|chr3	411	165.454	0	0
CCDS57241.1|Mm108|chr3	393	148.557	0	0
CCDS57242.1|Mm108|chr3	393	148.557	0	0
CCDS57243.1|Mm108|chr3	381	137.46	0	0
CCDS57244.1|Mm108|chr3	300	87.4624	0	0
CCDS57245.1|Mm108|chr3	423	176.372	0	0
CCDS57247.1|Mm108|chr3	1122	827.931	0	0
CCDS57248.1|Mm108|chr3	6963	6668.93	0	0
CCDS57249.1|Mm108|chr3	654	360.157	0	0
CCDS57250.1|Mm108|chr3	1584	1289.93	0	0
CCDS57251.1|Mm108|chr3	312	95.1766	0	0
CCDS57252.1|Mm108|chr3	324	91.3293	0	0
CCDS57253.1|Mm108|chr3	795	500.998	0	0
CCDS57254.1|Mm108|chr3	1539	1244.93	0	0
CCDS57255.1|Mm108|chr3	525	244.87	0	0
CCDS57256.2|Mm108|chr3	2046	1751.93	0	0
CCDS57257.1|Mm108|chr3	654	360.157	0	0
CCDS57258.1|Mm108|chr3	645	351.157	0	0
CCDS57259.1|Mm108|chr3	3945	3650.93	0	0
CCDS57260.1|Mm108|chr3	1845	1550.93	0	0
CCDS57261.1|Mm108|chr3	2706	2411.93	0	0
CCDS57262.1|Mm108|chr4	297	85.0033	0	0
CCDS57263.1|Mm108|chr4	900	605.998	0	0
CCDS57264.1|Mm108|chr4	16749	16454.9	98	0.155014
CCDS57265.1|Mm108|chr4	609	316.044	0	0
CCDS57266.1|Mm108|chr4	1140	845.931	0	0
CCDS57267.1|Mm108|chr4	402	156.922	0	0
CCDS57268.1|Mm108|chr4	264	57.3217	0	0
CCDS57270.1|Mm108|chr4	408	162.557	0	0
CCDS57271.1|Mm108|chr4	264	57.3217	0	0
CCDS57273.1|Mm108|chr4	264	57.3217	0	0
CCDS57275.1|Mm108|chr4	4995	4700.93	0	0
CCDS57276.1|Mm108|chr4	1494	1199.93	0	0
CCDS57278.1|Mm108|chr4	543	262.23	0	0
CCDS57279.1|Mm108|chr4	1260	965.931	0	0
CCDS57280.1|Mm108|chr4	4527	4232.93	0	0
CCDS57281.1|Mm108|chr4	6519	6224.93	0	0
CCDS57282.1|Mm108|chr4	549	264.287	0	0
CCDS57283.1|Mm108|chr4	549	264.287	0	0
CCDS57284.1|Mm108|chr4	549	264.287	0	0
CCDS57285.1|Mm108|chr4	549	264.287	0	0
CCDS57286.1|Mm108|chr4	549	264.287	0	0
CCDS57287.1|Mm108|chr4	1509	1214.93	0	0
CCDS57288.1|Mm108|chr4	1512	1217.93	0	0
CCDS57289.1|Mm108|chr4	639	345.157	0	0
CCDS57290.1|Mm108|chr4	681	387.157	0	0
CCDS57291.1|Mm108|chr4	1332	1037.93	0	0
CCDS57292.1|Mm108|chr4	720	425.998	0	0
CCDS57293.1|Mm108|chr4	1239	944.931	0	0
CCDS57294.1|Mm108|chr4	15987	15692.9	1340	2.2225
CCDS57295.1|Mm108|chr4	22068	21773.9	0	0
CCDS57296.1|Mm108|chr4	1350	1055.93	0	0
CCDS57297.1|Mm108|chr4	972	677.931	0	0
CCDS57298.1|Mm108|chr4	558	271.426	0	0
CCDS57299.1|Mm108|chr4	864	569.998	0	0
CCDS57300.1|Mm108|chr4	4521	4226.93	0	0
CCDS57301.1|Mm108|chr4	1188	893.931	0	0
CCDS57302.1|Mm108|chr4	624	330.592	0	0
CCDS57303.1|Mm108|chr4	1305	1010.93	0	0
CCDS57304.1|Mm108|chr4	357	120.505	0	0
CCDS57305.1|Mm108|chr4	576	284.326	0	0
CCDS57306.1|Mm108|chr4	2190	1895.93	0	0
CCDS57307.1|Mm108|chr4	2133	1838.93	0	0
CCDS57308.1|Mm108|chr4	1539	1244.93	0	0
CCDS57309.1|Mm108|chr4	1503	1208.93	0	0
CCDS57310.1|Mm108|chr4	1722	1427.93	0	0
CCDS57311.1|Mm108|chr4	1338	1043.93	0	0
CCDS57313.1|Mm108|chr4	1986	1691.93	0	0
CCDS57314.1|Mm108|chr4	1644	1349.93	0	0
CCDS57315.1|Mm108|chr4	243	50.2726	0	0
CCDS57316.1|Mm108|chr4	1062	767.931	0	0
CCDS57317.1|Mm108|chr4	561	274.426	0	0
CCDS57318.1|Mm108|chr4	609	316.044	0	0
CCDS57319.1|Mm108|chr4	591	298.57	0	0
CCDS57320.1|Mm108|chr4	549	264.287	0	0
CCDS57321.1|Mm108|chr4	672	378.157	0	0
CCDS57322.1|Mm108|chr4	2253	1958.93	0	0
CCDS57323.1|Mm108|chr4	1659	1364.93	0	0
CCDS57324.1|Mm108|chr5	1989	1694.93	0	0
CCDS57332.1|Mm108|chr5	2406	2111.93	0	0
CCDS57333.1|Mm108|chr5	327	93.559	0	0
CCDS57335.1|Mm108|chr5	2406	2111.93	0	0
CCDS57336.1|Mm108|chr5	585	292.718	0	0
CCDS57339.1|Mm108|chr5	702	407.998	0	0
CCDS57340.1|Mm108|chr5	678	384.157	0	0
CCDS57341.1|Mm108|chr5	651	357.157	0	0
CCDS57342.1|Mm108|chr5	753	458.998	0	0
CCDS57343.1|Mm108|chr5	1575	1280.93	0	0
CCDS57344.1|Mm108|chr5	2214	1919.93	0	0
CCDS57345.1|Mm108|chr5	2277	1982.93	0	0
CCDS57346.1|Mm108|chr5	2217	1922.93	0	0
CCDS57347.1|Mm108|chr5	2706	2411.93	222.131	2.3971
CCDS57348.1|Mm108|chr5	306	90.2726	0	0
CCDS57349.1|Mm108|chr5	921	626.998	0	0
CCDS57350.1|Mm108|chr5	774	479.998	0	0
CCDS57351.1|Mm108|chr5	1614	1319.93	0	0
CCDS57352.1|Mm108|chr5	3213	2918.93	0	0
CCDS57353.1|Mm108|chr5	7059	6764.93	0	0
CCDS57354.1|Mm108|chr5	7812	7517.93	0	0
CCDS57355.1|Mm108|chr5	1863	1568.93	0	0
CCDS57356.1|Mm108|chr5	381	137.46	0	0
CCDS57357.1|Mm108|chr5	360	123.228	0	0
CCDS57361.1|Mm108|chr5	1446	1151.93	0	0
CCDS57363.1|Mm108|chr5	1428	1133.93	0	0
CCDS57365.1|Mm108|chr5	1446	1151.93	0	0
CCDS57367.1|Mm108|chr5	888	593.998	0	0
CCDS57368.1|Mm108|chr5	1896	1601.93	0	0
CCDS57370.1|Mm108|chr5	1134	839.931	0	0
CCDS57371.1|Mm108|chr5	1272	977.931	0	0
CCDS57372.1|Mm108|chr5	2895	2600.93	0	0
CCDS57373.1|Mm108|chr5	2892	2597.93	0	0
CCDS57374.1|Mm108|chr5	2034	1739.93	0	0
CCDS57375.1|Mm108|chr5	6624	6329.93	0	0
CCDS57376.1|Mm108|chr5	921	626.998	0	0
CCDS57377.1|Mm108|chr5	13257	12962.9	0	0
CCDS57378.1|Mm108|chr5	3135	2840.93	0	0
CCDS57379.1|Mm108|chr5	2997	2702.93	0	0
CCDS57380.1|Mm108|chr5	1791	1496.93	0	0
CCDS57381.1|Mm108|chr5	6999	6704.93	0	0
CCDS57382.1|Mm108|chr5	6762	6467.93	0	0
CCDS57383.1|Mm108|chr5	1521	1226.93	0	0
CCDS57384.1|Mm108|chr5	3237	2942.93	0	0
CCDS57385.1|Mm108|chr5	348	112.213	0	0
CCDS57386.1|Mm108|chr5	2877	2582.93	1845.03	18.5923
CCDS57387.1|Mm108|chr5	2889	2594.93	0.965603	0.00968532
CCDS57388.1|Mm108|chr5	786	491.998	0	0
CCDS57389.1|Mm108|chr5	1860	1565.93	0	0
CCDS57390.1|Mm108|chr5	1722	1427.93	0	0
CCDS57391.1|Mm108|chr5	2031	1736.93	0	0
CCDS57392.1|Mm108|chr5	1950	1655.93	0	0
CCDS57393.1|Mm108|chr5	1530	1235.93	0	0
CCDS57394.1|Mm108|chr5	651	357.157	0	0
CCDS57395.1|Mm108|chr5	2631	2336.93	0	0
CCDS57396.1|Mm108|chr5	2550	2255.93	0	0
CCDS57397.1|Mm108|chr5	2373	2078.93	0	0
CCDS57398.1|Mm108|chr5	2274	1979.93	1	0.0131459
CCDS57399.1|Mm108|chr5	6669	6374.93	0	0
CCDS57400.1|Mm108|chr5	2733	2438.93	0	0
CCDS57404.1|Mm108|chr5	924	629.998	0	0
CCDS57407.1|Mm108|chr6	1131	836.931	0	0
CCDS57408.1|Mm108|chr6	1827	1532.93	0	0
CCDS57409.1|Mm108|chr6	1854	1559.93	0	0
CCDS57410.1|Mm108|chr6	444	181.332	0	0
CCDS57411.1|Mm108|chr6	3780	3485.93	0	0
CCDS57412.1|Mm108|chr6	3795	3500.93	0	0
CCDS57413.1|Mm108|chr6	2307	2012.93	0	0
CCDS57415.1|Mm108|chr6	4653	4358.93	0	0
CCDS57416.1|Mm108|chr6	1839	1544.93	0	0
CCDS57417.1|Mm108|chr6	591	298.57	0	0
CCDS57418.1|Mm108|chr6	6027	5732.93	0	0
CCDS57419.1|Mm108|chr6	636	342.157	0	0
CCDS57420.1|Mm108|chr6	15435	15140.9	0	0
CCDS57421.1|Mm108|chr6	603	310.044	0	0
CCDS57422.1|Mm108|chr6	177	38.9055	0	0
CCDS57423.1|Mm108|chr6	660	366.157	0	0
CCDS57424.1|Mm108|chr6	894	599.998	0	0
CCDS57425.1|Mm108|chr6	2241	1946.93	0	0
CCDS57426.1|Mm108|chr6	2130	1835.93	0	0
CCDS57427.1|Mm108|chr6	1413	1118.93	0	0
CCDS57428.1|Mm108|chr6	2040	1745.93	0	0
CCDS57431.1|Mm108|chr6	114	17.5145	0	0
CCDS57432.1|Mm108|chr6	3795	3500.93	0	0
CCDS57433.1|Mm108|chr6	3720	3425.93	0	0
CCDS57434.1|Mm108|chr6	684	390.157	0	0
CCDS57435.1|Mm108|chr6	1695	1400.93	0	0
CCDS57436.1|Mm108|chr6	1848	1553.93	0	0
CCDS57437.1|Mm108|chr6	1506	1211.93	0	0
CCDS57438.1|Mm108|chr6	936	641.998	0	0
CCDS57439.1|Mm108|chr6	990	695.931	0	0
CCDS57440.1|Mm108|chr6	990	695.931	0	0
CCDS57441.1|Mm108|chr6	1731	1436.93	0	0
CCDS57442.1|Mm108|chr6	2022	1727.93	0	0
CCDS57443.1|Mm108|chr6	648	354.157	0	0
CCDS57444.1|Mm108|chr6	7908	7613.93	0	0
CCDS57445.1|Mm108|chr6	7881	7586.93	0	0
CCDS57446.1|Mm108|chr6	1719	1424.93	0	0
CCDS57448.1|Mm108|chr6	1665	1370.93	0	0
CCDS57449.1|Mm108|chr6	1185	890.931	0	0
CCDS57450.1|Mm108|chr6	417	171.072	0	0
CCDS57452.1|Mm108|chr6	594	301.57	0	0
CCDS57453.1|Mm108|chr6	252	46.7137	0	0
CCDS57454.1|Mm108|chr6	795	500.998	0	0
CCDS57455.1|Mm108|chr6	714	419.998	0	0
CCDS57456.1|Mm108|chr6	540	259.476	0	0
CCDS57457.1|Mm108|chr6	792	497.998	0	0
CCDS57458.1|Mm108|chr6	528	247.793	0	0
CCDS57459.1|Mm108|chr6	852	557.998	0	0
CCDS57460.1|Mm108|chr6	870	575.998	0	0
CCDS57462.1|Mm108|chr6	1035	740.931	0	0
CCDS57464.1|Mm108|chr6	2013	1718.93	0	0
CCDS57465.1|Mm108|chr6	1896	1601.93	0	0
CCDS57466.1|Mm108|chr6	1905	1610.93	0	0
CCDS57468.1|Mm108|chr6	1092	797.931	0	0
CCDS57469.1|Mm108|chr6	2040	1745.93	0	0
CCDS57470.1|Mm108|chr7	2094	1799.93	0	0
CCDS57471.1|Mm108|chr7	1272	977.931	0	0
CCDS57474.1|Mm108|chr7	2265	1970.93	0	0
CCDS57475.1|Mm108|chr7	1029	734.931	0	0
CCDS57476.1|Mm108|chr7	1428	1133.93	0	0
CCDS57477.1|Mm108|chr7	903	608.998	0	0
CCDS57479.1|Mm108|chr7	939	644.998	0	0
CCDS57480.1|Mm108|chr7	2559	2264.93	0	0
CCDS57481.1|Mm108|chr7	2559	2264.93	0	0
CCDS57482.1|Mm108|chr7	2559	2264.93	0	0
CCDS57483.1|Mm108|chr7	2559	2264.93	0	0
CCDS57484.1|Mm108|chr7	2538	2243.93	0	0
CCDS57485.1|Mm108|chr7	2586	2291.93	0	0
CCDS57486.1|Mm108|chr7	2559	2264.93	0	0
CCDS57487.1|Mm108|chr7	2559	2264.93	0	0
CCDS57488.1|Mm108|chr7	2586	2291.93	0	0
CCDS57489.1|Mm108|chr7	2586	2291.93	0	0
CCDS57490.1|Mm108|chr7	2409	2114.93	0	0
CCDS57492.1|Mm108|chr7	2586	2291.93	0	0
CCDS57493.1|Mm108|chr7	915	620.998	0	0
CCDS57494.1|Mm108|chr7	2346	2051.93	0	0
CCDS57495.1|Mm108|chr7	858	563.998	0	0
CCDS57496.2|Mm108|chr7	942	647.998	0	0
CCDS57497.1|Mm108|chr7	363	125.777	0	0
CCDS57498.1|Mm108|chr7	429	177.854	0	0
CCDS57499.1|Mm108|chr7	2121	1826.93	0	0
CCDS57502.1|Mm108|chr7	375	133.831	0	0
CCDS57519.1|Mm108|chr7	906	611.998	0	0
CCDS57522.1|Mm108|chr7	906	611.998	0	0
CCDS57524.1|Mm108|chr7	1461	1166.93	0	0
CCDS57528.1|Mm108|chr7	2640	2345.93	0	0
CCDS57529.1|Mm108|chr7	1086	791.931	0	0
CCDS57530.1|Mm108|chr7	3726	3431.93	0	0
CCDS57531.1|Mm108|chr7	2070	1775.93	0	0
CCDS57532.1|Mm108|chr7	1770	1475.93	77	1.35789
CCDS57533.1|Mm108|chr7	825	530.998	0	0
CCDS57534.1|Mm108|chr7	339	103.965	0	0
CCDS57535.1|Mm108|chr7	282	72.3005	0	0
CCDS57536.1|Mm108|chr7	339	103.965	0	0
CCDS57537.1|Mm108|chr7	282	72.3005	0	0
CCDS57538.1|Mm108|chr7	282	72.3005	0	0
CCDS57541.1|Mm108|chr7	282	72.3005	0	0
CCDS57543.1|Mm108|chr7	1911	1616.93	0	0
CCDS57544.1|Mm108|chr7	2565	2270.93	0	0
CCDS57546.1|Mm108|chr7	1278	983.931	0	0
CCDS57547.1|Mm108|chr7	1062	767.931	0	0
CCDS57548.1|Mm108|chr7	1515	1220.93	0	0
CCDS57549.1|Mm108|chr7	1062	767.931	0	0
CCDS57550.2|Mm108|chr7	999	704.931	0	0
CCDS57551.1|Mm108|chr7	234	57.2415	0	0
CCDS57552.1|Mm108|chr7	204	45.5394	0	0
CCDS57553.1|Mm108|chr7	216	52.626	0	0
CCDS57554.1|Mm108|chr7	342	106.779	0	0
CCDS57555.1|Mm108|chr7	2280	1985.93	0	0
CCDS57556.1|Mm108|chr7	3459	3164.93	0	0
CCDS57557.1|Mm108|chr7	1689	1394.93	0	0
CCDS57558.1|Mm108|chr7	519	239.407	0	0
CCDS57559.1|Mm108|chr7	5121	4826.93	0	0
CCDS57560.1|Mm108|chr7	936	641.998	0	0
CCDS57561.1|Mm108|chr7	1227	932.931	0	0
CCDS57562.1|Mm108|chr7	1446	1151.93	0	0
CCDS57563.1|Mm108|chr7	6501	6206.93	0	0
CCDS57564.1|Mm108|chr7	6519	6224.93	0	0
CCDS57565.1|Mm108|chr7	6648	6353.93	0	0
CCDS57566.1|Mm108|chr7	1155	860.931	0	0
CCDS57567.1|Mm108|chr7	2082	1787.93	0	0
CCDS57568.1|Mm108|chr7	6972	6677.93	0	0
CCDS57570.1|Mm108|chr7	1458	1163.93	0	0
CCDS57572.1|Mm108|chr7	957	662.998	0	0
CCDS57573.1|Mm108|chr7	1002	707.931	0	0
CCDS57574.1|Mm108|chr7	2970	2675.93	0	0
CCDS57575.1|Mm108|chr7	2376	2081.93	0	0
CCDS57576.1|Mm108|chr7	1512	1217.93	0	0
CCDS57577.1|Mm108|chr7	7284	6989.93	0	0
CCDS57578.1|Mm108|chr7	948	653.998	0	0
CCDS57579.1|Mm108|chr7	879	584.998	0	0
CCDS57580.1|Mm108|chr7	1914	1619.93	0	0
CCDS57581.1|Mm108|chr7	3309	3014.93	0	0
CCDS57583.1|Mm108|chr7	5691	5396.93	2	0.00964549
CCDS57584.1|Mm108|chr7	1350	1055.93	0	0
CCDS57585.1|Mm108|chr7	2733	2438.93	0	0
CCDS57586.1|Mm108|chr7	2592	2297.93	0	0
CCDS57588.1|Mm108|chr7	3486	3191.93	0	0
CCDS57589.1|Mm108|chr7	3489	3194.93	0	0
CCDS57590.1|Mm108|chr7	1935	1640.93	0	0
CCDS57591.1|Mm108|chr7	2076	1781.93	0	0
CCDS57592.2|Mm108|chr7	7926	7631.93	0	0
CCDS57593.1|Mm108|chr7	939	644.998	0	0
CCDS57594.1|Mm108|chr7	1278	983.931	0	0
CCDS57595.1|Mm108|chr7	1281	986.931	0	0
CCDS57596.1|Mm108|chr7	600	307.508	0	0
CCDS57597.1|Mm108|chr7	2247	1952.93	0	0
CCDS57598.1|Mm108|chr7	2625	2330.93	0	0
CCDS57599.1|Mm108|chr7	1530	1235.93	0	0
CCDS57600.1|Mm108|chr7	3045	2750.93	0	0
CCDS57601.1|Mm108|chr8	231	58.0011	0	0
CCDS57602.1|Mm108|chr8	585	292.718	0	0
CCDS57603.1|Mm108|chr8	894	599.998	0	0
CCDS57604.1|Mm108|chr8	984	689.931	0	0
CCDS57605.1|Mm108|chr8	1176	881.931	0	0
CCDS57606.1|Mm108|chr8	1482	1187.93	0	0
CCDS57608.1|Mm108|chr8	1053	758.931	0	0
CCDS57609.1|Mm108|chr8	189	42.8117	0	0
