"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","gene_id","ccds_id"
"CCDS80806.1|Mm108|chr7",14421.9958524083,13.8159832117511,2.02174415047232,6.83369515797706,8.27547839312727e-12,4.91981737437566e-11,"Srcap",100043597,"CCDS80806.1"
"CCDS81083.1|Mm108|chr9",2036.70342248665,10.9920202001359,1.82506403527554,6.02281343979053,1.71410983189147e-09,6.26576634495464e-09,"Map4",17758,"CCDS81083.1"
"CCDS83688.1|Mm108|chr10",32033.6342793455,14.9672998635613,2.16518432294078,6.91271394540331,4.75468124239996e-12,2.99257094819807e-11,"Akap7",432442,"CCDS83688.1"
"CCDS83762.1|Mm108|chr10",185.071976170452,7.53194264683773,1.85689079392903,4.05621196004788,4.98750018930906e-05,9.99347260154149e-05,"Mbd6",110962,"CCDS83762.1"
"CCDS84123.1|Mm108|chr14",35.897581584786,5.16581474803983,2.30384813478833,2.24225489086521,0.0249449033622893,0.0327553221334915,"Ktn1",16709,"CCDS84123.1"
"CCDS84125.1|Mm108|chr14",25219.4755705179,14.6222506552283,1.99289094513788,7.33720562628008,2.18099401703018e-13,1.61632570303195e-12,"Ktn1",16709,"CCDS84125.1"
"CCDS84213.1|Mm108|chr16",9.68664899906923,3.27599766579025,2.17943884148508,1.50313814888147,0.132803423102552,0.15125610925996,"Eif4g1",208643,"CCDS84213.1"
"CCDS84243.1|Mm108|chr16",8.60402352270266,3.10501146897763,2.29035092351803,1.35569245616225,0.175197040666681,0.192254764707251,"Senp7",66315,"CCDS84243.1"
"CCDS84815.1|Mm108|chr4",45.4702700073955,5.50685166587489,1.90519307159958,2.89044283645826,0.00384699488394137,0.00583474864808753,"Spen",56381,"CCDS84815.1"
"CCDS84837.1|Mm108|chr4",488275.485898965,18.8973358230455,1.82100914440671,10.3773975441525,3.14224140243246e-25,1.54541145337815e-23,"Cdk11b",12537,"CCDS84837.1"
"CCDS87891.1|Mm108|chr1",70.826498269665,6.14621731070503,2.30393428878,2.66770512537475,0.00763712535905772,0.0111366167634777,"Rgl1",19731,"CCDS87891.1"
"CCDS87972.1|Mm108|chr10",11.2820970695042,3.49596334973216,2.48990464617351,1.40405511315655,0.160302438589942,0.177712334584341,"Epb41l2",13822,"CCDS87972.1"
"CCDS88660.1|Mm108|chr14",172965.602251415,17.4001256314,1.96540255612091,8.85321206956319,8.50358695449158e-19,1.48401307818708e-17,"Hnrnpc",15381,"CCDS88660.1"
"CCDS88661.1|Mm108|chr14",40.91184694901,5.3544467634756,2.05572746915281,2.60464815683094,0.00919686490003856,0.0131976231058909,"Hnrnpc",15381,"CCDS88661.1"
"CCDS88715.1|Mm108|chr14",10139.1864481904,13.3076542770339,2.13293074508569,6.23914035075679,4.39982099120229e-10,1.80325996684882e-09,"Zc3h13",67302,"CCDS88715.1"
"CCDS89035.1|Mm108|chr17",1310.48964899761,10.3558902431367,2.1544696635368,4.80670042303419,1.53441651051379e-06,3.84314505642575e-06,"Rps10",67097,"CCDS89035.1"
"CCDS89061.1|Mm108|chr17",298.063887730183,8.21947778433054,1.89922008326618,4.32781743240369,1.50594214733873e-05,3.25885880684102e-05,"Cryaa",12954,"CCDS89061.1"
"CCDS89142.1|Mm108|chr17",21.1396869332628,4.40188210627335,2.00968876741885,2.19033025294107,0.028500294303368,0.0370640846589473,"Epb41l3",13823,"CCDS89142.1"
"CCDS89318.1|Mm108|chr19",18.8604754040701,4.23729413645977,2.0080660220896,2.11013686295555,0.0348465689091578,0.0439440414448819,"Scyl1",78891,"CCDS89318.1"
"CCDS89405.1|Mm108|chr19",381.255108545719,8.57461285854862,1.94054532225777,4.41866147633816,9.93140642817602e-06,2.2020044580505e-05,"Nolc1",70769,"CCDS89405.1"
"CCDS89406.1|Mm108|chr19",5651.64686836283,12.4644556092905,1.94132153346202,6.420603385088,1.35735249093623e-10,6.01907948849592e-10,"Nolc1",70769,"CCDS89406.1"
"CCDS89430.1|Mm108|chr2",2178.75528104359,11.0892884459384,2.09472527043382,5.29391066335004,1.19727939529365e-07,3.39124687358045e-07,"Etl4",208618,"CCDS89430.1"
"CCDS89573.1|Mm108|chr2",128.889411975851,7.00998994364237,2.0336676584795,3.44696927957418,0.000566913041829754,0.00096144186717836,"Epb41l1",13821,"CCDS89573.1"
"CCDS89715.1|Mm108|chr3",18.8604754040701,4.23729413645977,2.0054643247347,2.11287435243721,0.034611523601672,0.0437496127768798,"Zranb2",53861,"CCDS89715.1"
"CCDS89754.1|Mm108|chr4",16270.6073434484,13.9899804839728,2.15613292773226,6.48845917801872,8.67186454049303e-11,3.98398991350382e-10,"Zfp37",22696,"CCDS89754.1"
"CCDS89836.1|Mm108|chr4",13.6752691751566,3.77349732526107,2.07117758929288,1.8219091133317,0.0684687772927691,0.080700672146815,"Arid1a",93760,"CCDS89836.1"
"CCDS89925.1|Mm108|chr5",135959.41217883,17.0528165039436,1.81062258019906,9.41820603058468,4.58860606118287e-21,1.46025639947055e-19,"Limch1",77569,"CCDS89925.1"
"CCDS90496.1|Mm108|chr9",171.339726707066,7.42071588222655,2.08012210331739,3.56744244503337,0.000360482524048177,0.000629100146806657,"Maml2",270118,"CCDS90496.1"
"CCDS90741.1|Mm108|chrX",60254.8884140985,15.8787906699325,2.11341521939916,7.51333222368242,5.76410013335178e-14,4.72481541233835e-13,"Gm4779",102634296,"CCDS90741.1"
"CCDS15387.1|Mm108|chr1",31.1112373734812,4.9593638705724,2.31323643244126,2.14390703908228,0.0320403360803176,0.0410754071550991,"Tor1aip1",208263,"CCDS15387.1"
"CCDS16505.1|Mm108|chr2",10.3704124578271,3.37440136985125,2.49230489806878,1.35392799350753,0.175759351544974,0.192481395113018,"Kcna4",16492,"CCDS16505.1"
"CCDS16744.1|Mm108|chr2",470.657180778305,8.87853279595936,2.32156484642469,3.82437424034599,0.000131104644632473,0.000243737500845938,"Mrps26",99045,"CCDS16744.1"
"CCDS17342.2|Mm108|chr3",19.1453768452192,4.25892415243131,2.36467839810252,1.80105851004889,0.0716936583106437,0.0837716396243159,"Maml3",433586,"CCDS17342.2"
"CCDS18194.1|Mm108|chr4",5717.68702242119,12.481215935838,2.41467091708255,5.16890970423334,2.35463620800736e-07,6.40129742980896e-07,"Rad23b",19359,"CCDS18194.1"
"CCDS18381.1|Mm108|chr4",666.498431424193,9.38045766977134,2.33395798682752,4.01912019098593,5.84158674668586e-05,0.000115761847251174,"Usp1",230484,"CCDS18381.1"
"CCDS18665.1|Mm108|chr4",5.58406824652226,2.48131657376776,2.73281566764046,0.907970706970569,0.363893698414747,0.370746687085458,"Dlgap3",242667,"CCDS18665.1"
"CCDS18858.1|Mm108|chr4",25.5271691269589,4.67396165171015,2.33016293498978,2.00585185762156,0.0448720559487642,0.0558063960190377,"Sdhb",67680,"CCDS18858.1"
"CCDS19616.1|Mm108|chr5",10.7692744754358,3.42884915387362,2.48177752338646,1.38161020541231,0.167091418735657,0.18410683815884,"Rbm19",74111,"CCDS19616.1"
"CCDS19878.1|Mm108|chr5",4.38748219369606,2.13339327034745,2.86954170050862,0.743461323447334,0.457202429114496,0.457202429114496,"Cdx2",12591,"CCDS19878.1"
"CCDS20125.1|Mm108|chr6",544.047792018312,9.08758958073433,2.32665048433059,3.90586795994369,9.38877712953456e-05,0.000183369257295242,"Ccdc126",57895,"CCDS20125.1"
"CCDS22517.1|Mm108|chr8",7.57837833456592,2.92188916515374,2.59687189776087,1.1251572199896,0.260522417677296,0.274741964840969,"Chd9",109151,"CCDS22517.1"
"CCDS22651.1|Mm108|chr8",22.336272986089,4.48131657376776,2.34457845542784,1.91135279068749,0.0559592591938027,0.0680313690423534,"Zfhx3",11906,"CCDS22651.1"
"CCDS24203.1|Mm108|chr10",4.38748219369606,2.13339327034745,2.86954170050862,0.743461323447334,0.457202429114496,0.457202429114496,"Helb",117599,"CCDS24203.1"
"CCDS24843.1|Mm108|chr11",5.58406824652226,2.48131657376776,2.73281566764046,0.907970706970569,0.363893698414747,0.370746687085458,"Myocd",214384,"CCDS24843.1"
"CCDS27693.1|Mm108|chr15",4.38748219369606,2.13339327034745,2.86954170050862,0.743461323447334,0.457202429114496,0.457202429114496,"Tcf20",21411,"CCDS27693.1"
"CCDS27915.1|Mm108|chr16",4.78634421130479,2.25892415243131,2.81632843066457,0.802081223139969,0.422505975789993,0.425653133896436,"Crebbp",12914,"CCDS27915.1"
"CCDS28641.1|Mm108|chr17",53.8463723771789,5.75077724876098,2.28760046366098,2.51389057666027,0.0119407476081418,0.0168666957075841,"Brd2",14312,"CCDS28641.1"
"CCDS29261.1|Mm108|chr18",2262.34536387673,11.1436034689497,2.37976024638009,4.68265804754931,2.83178694191926e-06,6.68994207676123e-06,"Lmnb1",16906,"CCDS29261.1"
"CCDS29297.1|Mm108|chr18",25.9260311445676,4.69632946473861,2.3286538559579,2.0167572147844,0.0437208558983202,0.0544999609239429,"Txnl1",53382,"CCDS29297.1"
"CCDS29720.1|Mm108|chr19",6.38179228173973,2.67396165171015,2.66879810773646,1.00193478253703,0.316375092187016,0.32601699975843,"Smarca2",67155,"CCDS29720.1"
"CCDS36918.1|Mm108|chr14",4.38748219369606,2.13339327034745,2.86954170050862,0.743461323447334,0.457202429114496,0.457202429114496,"Rpgrip1",77945,"CCDS36918.1"
"CCDS37636.2|Mm108|chr17",5.58406824652226,2.48131657376776,2.73281566764046,0.907970706970569,0.363893698414747,0.370746687085458,"Cul9",78309,"CCDS37636.2"
"CCDS37650.1|Mm108|chr17",8.37610236978339,3.06627907448891,2.55999052320955,1.19776969746146,0.231006687177233,0.2450482701233,"Tbc1d5",72238,"CCDS37650.1"
"CCDS37886.1|Mm108|chr19",9.17382640500086,3.19752360776717,2.52940793575246,1.26413915389886,0.206180085407295,0.223533920251195,"Kdm2a",225876,"CCDS37886.1"
"CCDS38164.1|Mm108|chr2",8.77496438739212,3.13339327034745,2.54401360636148,1.23167315713728,0.218071200861916,0.23361687062633,"Slc43a3",58207,"CCDS38164.1"
"CCDS38295.1|Mm108|chr2",35.4987195671772,5.14969508267655,2.30450334988618,2.2346225198288,0.0254421411167623,0.0332468559037884,"Ncoa6",56406,"CCDS38295.1"
"CCDS38342.1|Mm108|chr2",32.7066854439161,5.03151365632824,2.30970334041838,2.17842420205221,0.0293744696798172,0.0380181533415815,"Adnp",11538,"CCDS38342.1"
"CCDS39039.1|Mm108|chr5",7.97724035217466,2.99588974659752,2.5775325980158,1.16230915911743,0.245109907522798,0.258993085878581,"Paxip1",55982,"CCDS39039.1"
"CCDS39214.1|Mm108|chr5",8.37610236978339,3.06627907448891,2.55999052320955,1.19776969746146,0.231006687177233,0.2450482701233,"Mn1",433938,"CCDS39214.1"
"CCDS39578.1|Mm108|chr6",19.9431008804366,4.31781784148488,2.35896827563888,1.83038402257253,0.0671925351487276,0.0793693482870341,"Foxp1",108655,"CCDS39578.1"
"CCDS40000.1|Mm108|chr7",50.2566142187003,5.65124157521007,2.28943990626217,2.46839480684886,0.0135720536090151,0.0188848225582886,"Blm",12144,"CCDS40000.1"
"CCDS48880.1|Mm108|chr11",6.38179228173973,2.67396165171015,2.66879810773646,1.00193478253703,0.316375092187016,0.32601699975843,"Vezf1",22344,"CCDS48880.1"
"CCDS49003.1|Mm108|chr11",42.2793738665257,5.40188210627335,2.29562477102889,2.35312067304982,0.0186165914138774,0.0251161495134854,"Bahcc1",268515,"CCDS49003.1"
"CCDS49725.2|Mm108|chr15",23.931721056524,4.58085224731867,2.33680531936761,1.96030546890331,0.0499600972007821,0.0617087045333861,"Kmt2d",381022,"CCDS49725.2"
"CCDS50366.1|Mm108|chr19",9.97155044021832,3.31781784148488,2.50368194705651,1.32517544626046,0.185112967179981,0.20231538433206,"Men1",17283,"CCDS50366.1"
"CCDS51323.1|Mm108|chr4",90.9405400147911,6.50685166587489,2.28280301464094,2.85037807648872,0.0043667288458051,0.00656222307105711,"Crybg2",230806,"CCDS51323.1"
"CCDS51612.1|Mm108|chr5",12.3647225458707,3.62815796209703,2.44657360050229,1.48295475817778,0.138086431343855,0.15595983164306,"Ep400",75560,"CCDS51612.1"
"CCDS51673.1|Mm108|chr5",31.1112373734812,4.9593638705724,2.31323643244126,2.14390703908228,0.0320403360803176,0.0410754071550991,"Gigyf1",57330,"CCDS51673.1"
"CCDS51719.1|Mm108|chr6",19.9431008804366,4.31781784148488,2.35896827563888,1.83038402257253,0.0671925351487276,0.0793693482870341,"Dlx6",13396,"CCDS51719.1"
"CCDS52264.1|Mm108|chr7",122.450639405881,6.93605649708033,2.28545356983831,3.03487088454439,0.00240638680768473,0.00377349351581867,"Magel2",27385,"CCDS52264.1"
"CCDS57382.1|Mm108|chr5",65.0145088702235,6.02268980594123,2.28416603249479,2.6367127959447,0.00837136756358656,0.0121093846307495,"Ncor2",20602,"CCDS57382.1"
"CCDS57442.1|Mm108|chr6",21.9374109684803,4.45532136523481,2.34672814335882,1.89852470889875,0.0576269960129538,0.0699018045807354,"Foxp1",108655,"CCDS57442.1"
"CCDS57644.1|Mm108|chr8",19.5442388628279,4.28867149582536,2.36175797887835,1.81588102344938,0.0693886248686627,0.0814898385080281,"Phlpp2",244650,"CCDS57644.1"
"CCDS57760.1|Mm108|chrX",12.3647225458707,3.62815796209703,2.44657360050229,1.48295475817778,0.138086431343855,0.15595983164306,"Mamld1",333639,"CCDS57760.1"
"CCDS70815.1|Mm108|chr17",5.18520622891353,2.37440136985125,2.77128364396241,0.856787566665786,0.391562298297681,0.395953651175785,"Runx2",12393,"CCDS70815.1"
"CCDS71726.1|Mm108|chr6",15.9544807043493,3.99588974659752,2.39393115581992,1.66917487868565,0.0950827271439934,0.109914007232693,"Foxp2",114142,"CCDS71726.1"
"CCDS72201.1|Mm108|chr9",5.98293026413099,2.58085224731867,2.69874168605964,0.956316886736538,0.338912160909522,0.348072055973577,"Kri1",215194,"CCDS72201.1"
"CCDS79912.1|Mm108|chr3",4.78634421130479,2.25892415243131,2.81632843066457,0.802081223139969,0.422505975789993,0.425653133896436,"Med12l",329650,"CCDS79912.1"
"CCDS83704.1|Mm108|chr10",7.97724035217466,2.99588974659752,2.5775325980158,1.16230915911743,0.245109907522798,0.258993085878581,"Hnrnph3",432467,"CCDS83704.1"
"CCDS83943.1|Mm108|chr11",42.2793738665257,5.40188210627335,2.29562477102889,2.35312067304982,0.0186165914138774,0.0251161495134854,"Bahcc1",268515,"CCDS83943.1"
"CCDS84136.1|Mm108|chr14",4537.45431231695,12.1476674013296,2.40601724367894,5.04886963434855,4.44431876557459e-07,1.16717303503682e-06,"Ktn1",16709,"CCDS84136.1"
"CCDS85105.1|Mm108|chr6",19.9431008804366,4.31781784148488,2.35896827563888,1.83038402257253,0.0671925351487276,0.0793693482870341,"Foxp1",108655,"CCDS85105.1"
"CCDS85744.1|Mm108|chrX",12.7635845634795,3.67396165171015,2.43918480077646,1.5062252153017,0.132009368516181,0.15098745955022,"Shroom4",208431,"CCDS85744.1"
"CCDS88891.1|Mm108|chr16",5.58406824652226,2.48131657376776,2.73281566764046,0.907970706970569,0.363893698414747,0.370746687085458,"Med15",94112,"CCDS88891.1"
"CCDS89586.1|Mm108|chr2",5.18520622891353,2.37440136985125,2.77128364396241,0.856787566665786,0.391562298297681,0.395953651175785,"Ncoa3",17979,"CCDS89586.1"
"CCDS89985.1|Mm108|chr5",36.6953056200034,5.19752360776717,2.30259578843423,2.25724533757681,0.0239927488955834,0.0315816962348191,"Wdr66",269701,"CCDS89985.1"
