"target_id","length","eff_length","est_counts","tpm","gene","gene_id","ccds_id"
"CCDS19603.2|Mm108|chr5",1677,1382.93,0,0,"Vsig10",231668,"CCDS19603.2"
"CCDS19616.1|Mm108|chr5",2859,2564.93,0,0,"Rbm19",74111,"CCDS19616.1"
"CCDS19745.2|Mm108|chr5",966,671.931,0,0,"Styxl1",76571,"CCDS19745.2"
"CCDS19847.1|Mm108|chr5",594,301.57,0,0,"Bhlha15",17341,"CCDS19847.1"
"CCDS19878.1|Mm108|chr5",936,641.998,0,0,"Cdx2",12591,"CCDS19878.1"
"CCDS20125.1|Mm108|chr6",423,176.372,0,0,"Ccdc126",57895,"CCDS20125.1"
"CCDS20317.1|Mm108|chr6",2637,2342.93,0,0,"Aak1",269774,"CCDS20317.1"
"CCDS20391.1|Mm108|chr6",1254,959.931,0,0,"Ppp4r2",232314,"CCDS20391.1"
"CCDS20554.1|Mm108|chr6",1809,1514.93,0,0,"Kcna5",16493,"CCDS20554.1"
"CCDS20676.1|Mm108|chr6",3426,3131.93,0,0,"Pde3a",54611,"CCDS20676.1"
"CCDS21016.1|Mm108|chr7",1815,1520.93,0,0,"Numbl",18223,"CCDS21016.1"
"CCDS21101.1|Mm108|chr7",8142,7847.93,0,0,"Kmt2b",75410,"CCDS21101.1"
"CCDS21109.1|Mm108|chr7",1317,1022.93,0,0,"Gapdhs",14447,"CCDS21109.1"
"CCDS21974.1|Mm108|chr7",924,629.998,0,0,"Olfr530",258512,"CCDS21974.1"
"CCDS22024.1|Mm108|chr7",1992,1697.93,0,0,"Dusp8",18218,"CCDS22024.1"
"CCDS22426.1|Mm108|chr8",1869,1574.93,0,0,"Tmem184c",234463,"CCDS22426.1"
"CCDS22517.1|Mm108|chr8",8610,8315.93,0,0,"Chd9",109151,"CCDS22517.1"
"CCDS22616.1|Mm108|chr8",918,623.998,0,0,"Thap11",59016,"CCDS22616.1"
"CCDS22651.1|Mm108|chr8",11172,10877.9,0,0,"Zfhx3",11906,"CCDS22651.1"
"CCDS22713.1|Mm108|chr8",1842,1547.93,0,0,"Klhl36",234796,"CCDS22713.1"
"CCDS23259.1|Mm108|chr9",4242,3947.93,0,0,"Uaca",72565,"CCDS23259.1"
"CCDS23276.1|Mm108|chr9",309,92.77,0,0,"Snapc5",330959,"CCDS23276.1"
"CCDS23314.1|Mm108|chr9",1572,1277.93,0,0,"Rora",19883,"CCDS23314.1"
"CCDS23435.1|Mm108|chr9",1653,1358.93,0,0,"Dbr1",83703,"CCDS23435.1"
"CCDS24167.2|Mm108|chr10",1218,923.931,0,0,"Phlda1",21664,"CCDS24167.2"
"CCDS24203.1|Mm108|chr10",3225,2930.93,0,0,"Helb",117599,"CCDS24203.1"
"CCDS24632.2|Mm108|chr11",3063,2768.93,0,0,"Maml1",103806,"CCDS24632.2"
"CCDS24634.1|Mm108|chr11",1350,1055.93,0,0,"Hnrnph1",59013,"CCDS24634.1"
"CCDS24843.1|Mm108|chr11",2808,2513.93,0,0,"Myocd",214384,"CCDS24843.1"
"CCDS25044.1|Mm108|chr11",1872,1577.93,0,0,"Rpa1",68275,"CCDS25044.1"
"CCDS25250.1|Mm108|chr11",1089,794.931,0,0,"Tob1",22057,"CCDS25250.1"
"CCDS25446.1|Mm108|chr11",1692,1397.93,0,0,"Coasy",71743,"CCDS25446.1"
"CCDS25957.1|Mm108|chr12",2553,2258.93,0,0,"Pygl",110095,"CCDS25957.1"
"CCDS26068.1|Mm108|chr12",2328,2033.93,0,0,"Irf2bpl",238330,"CCDS26068.1"
"CCDS26427.1|Mm108|chr13",1983,1688.93,0,0,"Wrnip1",78903,"CCDS26427.1"
"CCDS26779.1|Mm108|chr13",4098,3803.93,0,0,"Dhx29",218629,"CCDS26779.1"
"CCDS27319.1|Mm108|chr14",1266,971.931,0,0,"Pou4f1",18996,"CCDS27319.1"
"CCDS27348.1|Mm108|chr14",1869,1574.93,0,0,"Zic5",65100,"CCDS27348.1"
"CCDS27515.1|Mm108|chr15",1209,914.931,0,0,"Kcnk9",223604,"CCDS27515.1"
"CCDS27693.1|Mm108|chr15",5898,5603.93,0,0,"Tcf20",21411,"CCDS27693.1"
"CCDS27752.1|Mm108|chr15",2493,2198.93,0,0,"Mapk8ip2",60597,"CCDS27752.1"
"CCDS27799.1|Mm108|chr15",3507,3212.93,0,0,"Adcy6",11512,"CCDS27799.1"
"CCDS27915.1|Mm108|chr16",7326,7031.93,0,0,"Crebbp",12914,"CCDS27915.1"
"CCDS27954.1|Mm108|chr16",306,90.2726,0,0,"Prm3",19120,"CCDS27954.1"
"CCDS27972.1|Mm108|chr16",5817,5522.93,0,0,"Myh11",17880,"CCDS27972.1"
"CCDS28098.1|Mm108|chr16",849,554.998,0,0,"Hes1",15205,"CCDS28098.1"
"CCDS28222.1|Mm108|chr16",3114,2819.93,0,0,"Senp7",66315,"CCDS28222.1"
"CCDS28576.1|Mm108|chr17",654,360.157,0,0,"Rpl10a",19896,"CCDS28576.1"
"CCDS28641.1|Mm108|chr17",2397,2102.93,0,0,"Brd2",14312,"CCDS28641.1"
"CCDS28876.1|Mm108|chr17",2295,2000.93,0,0,"Satb1",20230,"CCDS28876.1"
"CCDS29124.1|Mm108|chr18",2061,1766.93,0,0,"Epb41l4a",13824,"CCDS29124.1"
"CCDS29261.1|Mm108|chr18",1767,1472.93,0,0,"Lmnb1",16906,"CCDS29261.1"
"CCDS29297.1|Mm108|chr18",870,575.998,0,0,"Txnl1",53382,"CCDS29297.1"
"CCDS29454.1|Mm108|chr19",2637,2342.93,0,0,"Sf3b2",319322,"CCDS29454.1"
"CCDS29720.1|Mm108|chr19",4752,4457.93,0,0,"Smarca2",67155,"CCDS29720.1"
"CCDS29750.1|Mm108|chr19",1260,965.931,0,0,"Sgms1",208449,"CCDS29750.1"
"CCDS29927.1|Mm108|chr19",744,449.998,0,0,"Trub1",72133,"CCDS29927.1"
"CCDS30018.1|Mm108|chrX",549,264.287,0,0,"Mid1ip1",68041,"CCDS30018.1"
"CCDS30235.1|Mm108|chrX",1788,1493.93,0,0,"Gab3",210710,"CCDS30235.1"
"CCDS30287.1|Mm108|chrX",2280,1985.93,0,0,"Las1l",76130,"CCDS30287.1"
"CCDS30294.1|Mm108|chrX",2700,2405.93,0,0,"Ar",11835,"CCDS30294.1"
"CCDS30372.1|Mm108|chrX",1635,1340.93,0,0,"Nap1l3",54561,"CCDS30372.1"
"CCDS30452.1|Mm108|chrX",1035,740.931,0,0,"Ammecr1",56068,"CCDS30452.1"
"CCDS35661.1|Mm108|chr1",525,244.87,0,0,"Glrp1",14659,"CCDS35661.1"
"CCDS36050.1|Mm108|chr10",336,101.358,0,0,"Lin7a",108030,"CCDS36050.1"
"CCDS36102.1|Mm108|chr11",2742,2447.93,0,0,"Znrf3",407821,"CCDS36102.1"
"CCDS36402.1|Mm108|chr12",927,632.998,0,0,"Laptm4a",17775,"CCDS36402.1"
"CCDS36571.1|Mm108|chr12",3816,3521.93,0,0,"Inf2",70435,"CCDS36571.1"
"CCDS36759.1|Mm108|chr13",1371,1076.93,0,0,"Foxd1",15229,"CCDS36759.1"
"CCDS36918.1|Mm108|chr14",3996,3701.93,0,0,"Rpgrip1",77945,"CCDS36918.1"
"CCDS37220.1|Mm108|chr15",2124,1829.93,0,0,"Krt2",16681,"CCDS37220.1"
"CCDS37232.1|Mm108|chr15",1122,827.931,0,0,"Hnrnpa1",15382,"CCDS37232.1"
"CCDS37481.1|Mm108|chr17",699,404.998,0,0,"Sbpl",638345,"CCDS37481.1"
"CCDS37554.1|Mm108|chr17",2172,1877.93,0,0,"Brd4",57261,"CCDS37554.1"
"CCDS37603.1|Mm108|chr17",2625,2330.93,0,0,"Ddr1",12305,"CCDS37603.1"
"CCDS37636.2|Mm108|chr17",7593,7298.93,0,0,"Cul9",78309,"CCDS37636.2"
"CCDS37650.1|Mm108|chr17",2448,2153.93,0,0,"Tbc1d5",72238,"CCDS37650.1"
"CCDS37886.1|Mm108|chr19",3486,3191.93,0,0,"Kdm2a",225876,"CCDS37886.1"
"CCDS37912.1|Mm108|chr19",2631,2336.93,0,0,"Incenp",16319,"CCDS37912.1"
"CCDS38005.1|Mm108|chr19",4935,4640.93,0,0,"Pprc1",226169,"CCDS38005.1"
"CCDS38043.1|Mm108|chr2",2460,2165.93,0,0,"Usp6nl",98910,"CCDS38043.1"
"CCDS38056.1|Mm108|chr2",2013,1718.93,0,0,"Apbb1ip",54519,"CCDS38056.1"
"CCDS38164.1|Mm108|chr2",1509,1214.93,0,0,"Slc43a3",58207,"CCDS38164.1"
"CCDS38295.1|Mm108|chr2",6210,5915.93,0,0,"Ncoa6",56406,"CCDS38295.1"
"CCDS38333.1|Mm108|chr2",4212,3917.93,0,0,"Ncoa3",17979,"CCDS38333.1"
"CCDS38342.1|Mm108|chr2",3327,3032.93,0,0,"Adnp",11538,"CCDS38342.1"
"CCDS38382.1|Mm108|chr3",10746,10451.9,0,0,"Zfhx4",80892,"CCDS38382.1"
"CCDS38495.1|Mm108|chr3",2199,1904.93,0,0,"Kcnn3",140493,"CCDS38495.1"
"CCDS38502.2|Mm108|chr3",4533,4238.93,0,0,"Dennd4b",229541,"CCDS38502.2"
"CCDS38676.1|Mm108|chr3",1008,713.931,0,0,"St6galnac5",26938,"CCDS38676.1"
"CCDS38942.2|Mm108|chr4",5130,4835.93,0,0,"Prdm2",110593,"CCDS38942.2"
"CCDS39033.1|Mm108|chr5",14715,14420.9,0,0,"Kmt2c",231051,"CCDS39033.1"
"CCDS39039.1|Mm108|chr5",3171,2876.93,0,0,"Paxip1",55982,"CCDS39039.1"
"CCDS39123.1|Mm108|chr5",2721,2426.93,0,0,"Cenpc1",12617,"CCDS39123.1"
"CCDS39178.1|Mm108|chr5",2067,1772.93,0,0,"Prdm8",77630,"CCDS39178.1"
"CCDS39214.1|Mm108|chr5",3894,3599.93,0,0,"Mn1",433938,"CCDS39214.1"
"CCDS39527.1|Mm108|chr6",2217,1922.93,0,0,"Ccdc142",243510,"CCDS39527.1"
"CCDS39578.1|Mm108|chr6",2118,1823.93,0,0,"Foxp1",108655,"CCDS39578.1"
"CCDS39620.1|Mm108|chr6",2877,2582.93,0,0,"Phc1",13619,"CCDS39620.1"
"CCDS39737.1|Mm108|chr7",2571,2276.93,0,0,"Ppp6r1",243819,"CCDS39737.1"
"CCDS40000.1|Mm108|chr7",4251,3956.93,0,0,"Blm",12144,"CCDS40000.1"
"CCDS40389.1|Mm108|chr8",2817,2522.93,0,0,"Cherp",27967,"CCDS40389.1"
"CCDS40464.1|Mm108|chr8",4377,4082.93,0,0,"Nfat5",54446,"CCDS40464.1"
"CCDS40535.1|Mm108|chr9",2907,2612.93,0,0,"Amotl1",75723,"CCDS40535.1"
"CCDS40600.1|Mm108|chr9",378,136.393,0,0,"Rps25",75617,"CCDS40600.1"
"CCDS40759.1|Mm108|chr9",4404,4109.93,0,0,"Rad54l2",81000,"CCDS40759.1"
"CCDS40983.1|Mm108|chrX",2274,1979.93,0,0,"Htatsf1",72459,"CCDS40983.1"
"CCDS41160.1|Mm108|chrX",2322,2027.93,0,0,"Lrch2",210297,"CCDS41160.1"
"CCDS41204.1|Mm108|chrX",1626,1331.93,0,0,"Zrsr2",22184,"CCDS41204.1"
"CCDS48303.1|Mm108|chr1",2001,1706.93,0,0,"Armc9",78795,"CCDS48303.1"
"CCDS48306.1|Mm108|chr1",1863,1568.93,0,0,"Ngef",53972,"CCDS48306.1"
"CCDS48478.1|Mm108|chr1",4164,3869.93,0,0,"Rab3gap2",98732,"CCDS48478.1"
"CCDS48511.1|Mm108|chr10",1086,791.931,0,0,"Mtfr2",71804,"CCDS48511.1"
"CCDS48681.1|Mm108|chr10",870,575.998,0,0,"Gm4303",100043231,"CCDS48681.1"
"CCDS48682.1|Mm108|chr10",870,575.998,0,0,"Gm4305",100043235,"CCDS48682.1"
"CCDS48683.1|Mm108|chr10",870,575.998,0,0,"Gm4307",100043239,"CCDS48683.1"
"CCDS48703.1|Mm108|chr10",2757,2462.93,0,0,"Lemd3",380664,"CCDS48703.1"
"CCDS48718.1|Mm108|chr10",3039,2744.93,0,0,"R3hdm2",71750,"CCDS48718.1"
"CCDS48880.1|Mm108|chr11",1557,1262.93,0,0,"Vezf1",22344,"CCDS48880.1"
"CCDS49003.1|Mm108|chr11",7932,7637.93,0,0,"Bahcc1",268515,"CCDS49003.1"
"CCDS49024.1|Mm108|chr12",1188,893.931,0,0,"Hs1bp3",58240,"CCDS49024.1"
"CCDS49217.1|Mm108|chr13",2919,2624.93,0,0,"Pom121l2",195236,"CCDS49217.1"
"CCDS49439.1|Mm108|chr14",1137,842.931,0,0,"Fam170b",105511,"CCDS49439.1"
"CCDS49504.1|Mm108|chr14",2577,2282.93,0,0,"Mphosph8",75339,"CCDS49504.1"
"CCDS49681.1|Mm108|chr15",5964,5669.93,0,0,"Tcf20",21411,"CCDS49681.1"
"CCDS49725.2|Mm108|chr15",16767,16472.9,0,0,"Kmt2d",381022,"CCDS49725.2"
"CCDS49779.1|Mm108|chr16",2382,2087.93,0,0,"Smpd4",77626,"CCDS49779.1"
"CCDS49781.1|Mm108|chr16",2385,2090.93,0,0,"Smpd4",77626,"CCDS49781.1"
"CCDS50094.1|Mm108|chr17",1785,1490.93,0,0,"Ppp1r18",76448,"CCDS50094.1"
"CCDS50125.1|Mm108|chr17",3927,3632.93,0,0,"Ttbk1",106763,"CCDS50125.1"
"CCDS50136.1|Mm108|chr17",2022,1727.93,0,0,"Foxp4",74123,"CCDS50136.1"
"CCDS50242.1|Mm108|chr18",816,521.998,0,0,"Wdr33",74320,"CCDS50242.1"
"CCDS50320.1|Mm108|chr18",1983,1688.93,0,0,"Cxxc1",74322,"CCDS50320.1"
"CCDS50366.1|Mm108|chr19",1854,1559.93,0,0,"Men1",17283,"CCDS50366.1"
"CCDS50367.1|Mm108|chr19",1671,1376.93,0,0,"Men1",17283,"CCDS50367.1"
"CCDS51058.1|Mm108|chr3",1665,1370.93,0,0,"Cdc14a",229776,"CCDS51058.1"
"CCDS51286.1|Mm108|chr4",3750,3455.93,0,0,"Cfap57",68625,"CCDS51286.1"
"CCDS51323.1|Mm108|chr4",4551,4256.93,0,0,"Crybg2",230806,"CCDS51323.1"
"CCDS51329.1|Mm108|chr4",2757,2462.93,0,0,"Srrm1",51796,"CCDS51329.1"
"CCDS51394.1|Mm108|chr4",5748,5453.93,0,0,"Chd5",269610,"CCDS51394.1"
"CCDS51448.1|Mm108|chr5",3696,3401.93,0,0,"Rbm33",381626,"CCDS51448.1"
"CCDS51460.1|Mm108|chr5",2148,1853.93,0,0,"Slc4a1ap",20534,"CCDS51460.1"
"CCDS51487.1|Mm108|chr5",2979,2684.93,0,0,"Cpeb2",231207,"CCDS51487.1"
"CCDS51612.1|Mm108|chr5",9000,8705.93,0,0,"Ep400",75560,"CCDS51612.1"
"CCDS51673.1|Mm108|chr5",3135,2840.93,0,0,"Gigyf1",57330,"CCDS51673.1"
"CCDS51719.1|Mm108|chr6",894,599.998,0,0,"Dlx6",13396,"CCDS51719.1"
"CCDS51837.1|Mm108|chr6",1395,1100.93,0,0,"D6Ertd527e",52372,"CCDS51837.1"
"CCDS52264.1|Mm108|chr7",3855,3560.93,0,0,"Magel2",27385,"CCDS52264.1"
"CCDS52278.1|Mm108|chr7",4044,3749.93,0,0,"Kif7",16576,"CCDS52278.1"
"CCDS52281.1|Mm108|chr7",4260,3965.93,0,0,"Blm",12144,"CCDS52281.1"
"CCDS52283.1|Mm108|chr7",2382,2087.93,0,0,"Whamm",434204,"CCDS52283.1"
"CCDS52387.1|Mm108|chr7",5373,5078.93,0,0,"Rbbp6",19647,"CCDS52387.1"
"CCDS52968.1|Mm108|chr9",2190,1895.93,0,0,"Zfp651",270210,"CCDS52968.1"
"CCDS56638.1|Mm108|chr1",1767,1472.93,0,0,"Atg16l1",77040,"CCDS56638.1"
"CCDS56711.1|Mm108|chr10",5373,5078.93,0,0,"Pcdh15",11994,"CCDS56711.1"
"CCDS57154.1|Mm108|chr2",2730,2435.93,0,0,"Skida1",72668,"CCDS57154.1"
"CCDS57249.1|Mm108|chr3",654,360.157,0,0,"Tspan2",70747,"CCDS57249.1"
"CCDS57382.1|Mm108|chr5",6762,6467.93,0,0,"Ncor2",20602,"CCDS57382.1"
"CCDS57442.1|Mm108|chr6",2022,1727.93,0,0,"Foxp1",108655,"CCDS57442.1"
"CCDS57619.1|Mm108|chr8",3591,3296.93,0,0,"Sorbs2",234214,"CCDS57619.1"
"CCDS57644.1|Mm108|chr8",4068,3773.93,0,0,"Phlpp2",244650,"CCDS57644.1"
"CCDS57760.1|Mm108|chrX",2301,2006.93,0,0,"Mamld1",333639,"CCDS57760.1"
"CCDS59667.1|Mm108|chr5",14592,14297.9,0,0,"Pclo",26875,"CCDS59667.1"
"CCDS69884.1|Mm108|chr1",3690,3395.93,0,0,"Aff3",16764,"CCDS69884.1"
"CCDS70176.1|Mm108|chr11",1215,920.931,0,0,"Sqstm1",18412,"CCDS70176.1"
"CCDS70815.1|Mm108|chr17",1266,971.931,0,0,"Runx2",12393,"CCDS70815.1"
"CCDS71079.1|Mm108|chr2",2787,2492.93,0,0,"Osbpl6",99031,"CCDS71079.1"
"CCDS71113.1|Mm108|chr2",3615,3320.93,0,0,"Fmn1",14260,"CCDS71113.1"
"CCDS71195.1|Mm108|chr2",3708,3413.93,0,0,"Zmynd8",228880,"CCDS71195.1"
"CCDS71374.1|Mm108|chr4",855,560.998,0,0,"Tpm2",22004,"CCDS71374.1"
"CCDS71726.1|Mm108|chr6",2082,1787.93,0,0,"Foxp2",114142,"CCDS71726.1"
"CCDS71933.1|Mm108|chr7",1323,1028.93,0,0,"Gapdhs",14447,"CCDS71933.1"
"CCDS72201.1|Mm108|chr9",2118,1823.93,0,0,"Kri1",215194,"CCDS72201.1"
"CCDS72288.1|Mm108|chr9",1749,1454.93,0,0,"Snap91",20616,"CCDS72288.1"
"CCDS78689.1|Mm108|chr1",1116,821.931,0,0,"Elf3",13710,"CCDS78689.1"
"CCDS78890.1|Mm108|chr10",795,500.998,0,0,"Gm6763",627488,"CCDS78890.1"
"CCDS78891.1|Mm108|chr10",795,500.998,0,0,"Gm8764",667692,"CCDS78891.1"
"CCDS78892.1|Mm108|chr10",795,500.998,0,0,"Gm21312",100861901,"CCDS78892.1"
"CCDS78893.1|Mm108|chr10",795,500.998,0,0,"Gm20765",637578,"CCDS78893.1"
"CCDS79318.1|Mm108|chr14",1656,1361.93,0,0,"Tmem260",218989,"CCDS79318.1"
"CCDS79579.1|Mm108|chr17",635,341.157,0,0,"Tmem247",78469,"CCDS79579.1"
"CCDS79912.1|Mm108|chr3",6558,6263.93,0,0,"Med12l",329650,"CCDS79912.1"
"CCDS79990.1|Mm108|chr3",2304,2009.93,0,0,"Csde1",229663,"CCDS79990.1"
"CCDS80739.1|Mm108|chr7",4047,3752.93,0,0,"Kif7",16576,"CCDS80739.1"
"CCDS80775.1|Mm108|chr7",2127,1832.93,0,0,"Apbb1",11785,"CCDS80775.1"
"CCDS80776.1|Mm108|chr7",2133,1838.93,0,0,"Apbb1",11785,"CCDS80776.1"
"CCDS80912.1|Mm108|chr8",8658,8363.93,0,0,"Chd9",109151,"CCDS80912.1"
"CCDS83704.1|Mm108|chr10",996,701.931,0,0,"Hnrnph3",432467,"CCDS83704.1"
"CCDS83943.1|Mm108|chr11",7932,7637.93,0,0,"Bahcc1",268515,"CCDS83943.1"
"CCDS84136.1|Mm108|chr14",3603,3308.93,0,0,"Ktn1",16709,"CCDS84136.1"
"CCDS84260.1|Mm108|chr16",3552,3257.93,0,0,"Scaf4",224432,"CCDS84260.1"
"CCDS84324.1|Mm108|chr17",1575,1280.93,0,0,"St6gal2",240119,"CCDS84324.1"
"CCDS84749.1|Mm108|chr4",984,689.931,0,0,"Psip1",101739,"CCDS84749.1"
"CCDS84878.1|Mm108|chr5",1116,821.931,0,0,"Ldb2",16826,"CCDS84878.1"
"CCDS84889.1|Mm108|chr5",2565,2270.93,0,0,"Clock",12753,"CCDS84889.1"
"CCDS85089.1|Mm108|chr6",1392,1097.93,0,0,"D6Ertd527e",52372,"CCDS85089.1"
"CCDS85105.1|Mm108|chr6",2118,1823.93,0,0,"Foxp1",108655,"CCDS85105.1"
"CCDS85497.1|Mm108|chr8",1137,842.931,0,0,"Fam155a",270028,"CCDS85497.1"
"CCDS85518.1|Mm108|chr8",1866,1571.93,0,0,"Nsd3",234135,"CCDS85518.1"
"CCDS85744.1|Mm108|chrX",4080,3785.93,0,0,"Shroom4",208431,"CCDS85744.1"
"CCDS85809.1|Mm108|chrX",5325,5030.93,0,0,"Frmpd3",245643,"CCDS85809.1"
"CCDS87841.1|Mm108|chr1",345,109.559,0,0,"Crygf",12969,"CCDS87841.1"
"CCDS87895.1|Mm108|chr1",3609,3314.93,0,0,"BC034090",207792,"CCDS87895.1"
"CCDS88077.1|Mm108|chr10",870,575.998,0,0,"Gm4301",100043224,"CCDS88077.1"
"CCDS88078.1|Mm108|chr10",870,575.998,0,0,"Gm4312",100043247,"CCDS88078.1"
"CCDS88833.1|Mm108|chr15",3501,3206.93,0,0,"Adcy6",11512,"CCDS88833.1"
"CCDS88891.1|Mm108|chr16",1920,1625.93,0,0,"Med15",94112,"CCDS88891.1"
"CCDS88967.1|Mm108|chr16",3555,3260.93,0,0,"Scaf4",224432,"CCDS88967.1"
"CCDS89018.1|Mm108|chr17",822,527.998,0,0,"Percc1",102643076,"CCDS89018.1"
"CCDS89308.1|Mm108|chr19",546,261.287,0,0,"AI837181",107242,"CCDS89308.1"
"CCDS89338.1|Mm108|chr19",2643,2348.93,0,0,"Incenp",16319,"CCDS89338.1"
"CCDS89387.1|Mm108|chr19",1872,1577.93,0,0,"Tbc1d12",209478,"CCDS89387.1"
"CCDS89388.1|Mm108|chr19",2055,1760.93,0,0,"Sorbs1",20411,"CCDS89388.1"
"CCDS89404.1|Mm108|chr19",4941,4646.93,0,0,"Pprc1",226169,"CCDS89404.1"
"CCDS89586.1|Mm108|chr2",4209,3914.93,0,0,"Ncoa3",17979,"CCDS89586.1"
"CCDS89660.1|Mm108|chr3",4500,4205.93,0,0,"Dennd4b",229541,"CCDS89660.1"
"CCDS89844.1|Mm108|chr4",2730,2435.93,0,0,"Srrm1",51796,"CCDS89844.1"
"CCDS89985.1|Mm108|chr5",3900,3605.93,0,0,"Wdr66",269701,"CCDS89985.1"
"CCDS90119.1|Mm108|chr6",1572,1277.93,0,0,"Zfp384",269800,"CCDS90119.1"
"CCDS90193.1|Mm108|chr7",2253,1958.93,0,0,"Map4k1",26411,"CCDS90193.1"
"CCDS90417.1|Mm108|chr8",2850,2555.93,0,0,"Cherp",27967,"CCDS90417.1"
"CCDS90590.1|Mm108|chr9",4236,3941.93,0,0,"Uaca",72565,"CCDS90590.1"
